slot_rank,category_name,requested_name,selected_name,selected_from,scenic_name,comment_id,review_id,review_time,rating,rating_bucket,review_text,token_count,tokens_text,lda_topic_id,lda_topic_name_cn,lda_topic_prob,is_satisfaction_topic,topic_prob_0,topic_prob_1,topic_prob_2,topic_prob_3,topic_prob_4
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,665100640,665100640,2026-03-31,5.0,5,"很多游客,但很自然,这是北京的历史遗址,我们一直满意,散步和拍照,建议一定要参观这个地方👍",10,自然 这是 遗址 一直 满意 散步 拍照 建议 一定 参观,1,整体满意与感知评价,0.3636670417940057,1,0.3237106783963538,0.3636670417940057,0.14406028945743432,0.018339217636959785,0.15022277271524634
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,666011669,666011669,2026-04-01,5.0,5,报团秀才说的旅游团，导游张树强带我们游览故宫，讲的通俗易懂，而且服务非常好，值得推荐！,9,报团 秀才 旅游团 导游 张树强 游览 通俗易懂 服务 推荐,4,现场服务与导览体验,0.7924865795372349,0,0.14066818427703484,0.022327518556951642,0.022252091915748392,0.0222656257130304,0.7924865795372349
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,665903001,665903001,2026-04-01,5.0,5,吕导讲的特别仔细，很有耐心，建议带娃的家庭可以找他。,5,仔细 耐心 建议 带娃 家庭,4,现场服务与导览体验,0.5309967113404381,0,0.03369342540731161,0.3679567541769638,0.03334472955372186,0.034008379521564686,0.5309967113404381
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,665816831,665816831,2026-04-01,5.0,5,"我建议大家这次旅行,如果第一次来😍导游讲英语详细,并在所有地点进行☺️,我立即警告,唐安门广场不包括在这里,必须单独预订(要么自己,要么其他巡回)。禁城本身非常漂亮,在3小时内我们被安排在所有重要点,然后已经离开自由游泳😁联系我和到com的旅行和邮局,最后转到特萨普,如果没有维查塔,那就方便",37,建议 大家 这次 旅行 第一次 导游 英语 详细 所有 地点 进行 立即 警告 广场 包括 必须 单独 预订 要么 自己 要么 其他 禁城 本身 漂亮 小时 安排 所有 重要 然后 离开 自由 联系 com 旅行 最后 方便,0,票务预约与入园体验,0.5914647024991809,0,0.5914647024991809,0.24169948330351076,0.005931840513185745,0.006074049755381399,0.15482992392874131
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,665784218,665784218,2026-04-01,5.0,5,秀才说，小周老师讲解的很棒，人很热情地耐心，也很细心，值得信奈和推荐。,8,秀才 老师 讲解 很棒 热情 耐心 细心 推荐,4,现场服务与导览体验,0.9109295119109999,0,0.022263933386112718,0.02235308529299154,0.02222225884986761,0.022231210560028178,0.9109295119109999
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,665737570,665737570,2026-04-01,5.0,5,"地方很大很漂亮。早点到达,避免人群拥挤。",7,很大 很漂亮 早点 到达 避免 人群 拥挤,1,整体满意与感知评价,0.6309617034222955,1,0.2935192923136227,0.6309617034222955,0.025090757986714143,0.025353889136840915,0.02507435714052669
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,666517006,666517006,2026-04-02,1.0,1,",我不知道。我对博物馆旅游不太感兴趣,但是禁区很失望。看起来很可爱,但从附近山上看就够了。建筑是单一的,只是看着一样(虽然尺寸令人印象深刻)。也许如果一个人走在那儿,如果导游告诉文化,你就能透。但那里的SHO POC的人群。这一般是,我甚至不是在季节,也不是高峰时,从人群的数量上,假期里发生什么事。总的来说,如果你和我一样,从人群中到抑郁,我不会推荐的。在排队可以腐的🥲",37,知道 不太 感兴趣 失望 看起来 可爱 附近 山上 单一 只是 看着 一样 虽然 尺寸 令人 印象 深刻 也许 那儿 导游 告诉 人群 一般 甚至 季节 高峰 人群 数量 假期 发生 什么 总的来说 一样 人群 不会 推荐 排队,1,整体满意与感知评价,0.570704606676293,1,0.37405649673096175,0.570704606676293,0.005776856996892241,0.00588593529773649,0.04357610429811648
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,666682703,666682703,2026-04-02,5.0,5,"一切都很好,提前买了莫斯科的票,没问题。有Trip.com多好。很方便。领土上的人很多,但可以看一切。也许早晨少了,我们今天下午去看望,原来是11点,但我们早点到。",12,一切 提前 问题 trip com 方便 领土 一切 也许 早晨 原来 早点,0,票务预约与入园体验,0.7570268194158591,0,0.7570268194158591,0.016948244534753472,0.016683351687034702,0.1926314765238015,0.016710107838551192
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,666651581,666651581,2026-04-02,5.0,5,秀才说李导（小海）带我逛国博和故宫，春假三天➕清明，带娃玩儿北京，自己根本约不上票，加上时间紧张的情况下，一天较为有深度的游玩国博和故宫，找小海就对了，既能不费神的约到票，又不用自己找攻略安排行程，还能绘声绘色的深入讲解故宫跟国博最值得关注的最精华的部分，孩子很喜欢。,35,秀才 李导 小海 国博 春假 三天 清明 带娃 玩儿 自己 根本 上票 加上 时间 紧张 情况 一天 较为 深度 游玩 国博 小海 既能 不用 自己 攻略 安排 行程 绘声绘色 深入 讲解 关注 精华 部分 喜欢,4,现场服务与导览体验,0.6176525977660017,0,0.2027145827501643,0.007142434942399767,0.007019527495656903,0.16547085704577738,0.6176525977660017
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,666586341,666586341,2026-04-02,5.0,5,非常棒的研学，雷老师带得也很棒，细心给娃娃讲，还很认真负责，还专门给娃娃们拍照，很有心。希望以后还有更长一点时间的研学，贯穿故宫，南门进北门出就好啦哈哈,20,研学 老师 很棒 细心 娃娃 认真负责 专门 娃娃 拍照 有心 希望 以后 更长 一点 时间 研学 贯穿 南门 北门 哈哈,4,现场服务与导览体验,0.4673999573593975,0,0.14938568461654608,0.360618530591443,0.011351729532259162,0.011244097900354143,0.4673999573593975
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,666527282,666527282,2026-04-02,5.0,5,北京故宫博物院参观，跟随秀才说导游郭导游故宫，讲的清晰、有趣，带我们游玩和讲解整个故宫文化。故宫宏伟博大让我深有感触，期待下次继续来北京旅游。,17,北京故宫博物院 参观 跟随 秀才 导游 导游 清晰 有趣 游玩 讲解 整个 宏伟 博大 深有感触 期待 下次 继续,4,现场服务与导览体验,0.949438248972159,0,0.012624191646218794,0.012757455927537048,0.012592541533670797,0.012587561920414398,0.949438248972159
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,666466046,666466046,2026-04-02,5.0,5,郭郭导游讲评幽默风趣 内容丰富,7,郭郭 导游 讲评 幽默 风趣 内容 丰富,4,现场服务与导览体验,0.8856682692502189,0,0.028571651201518555,0.028571579606728535,0.02860632205845902,0.028582177883074933,0.8856682692502189
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,666436317,666436317,2026-04-02,5.0,5,态度特别热情，讲解特别细致、详尽，非常满意！,6,态度 热情 讲解 细致 详尽 满意,4,现场服务与导览体验,0.8856948910464381,0,0.02857162532855311,0.02857658106514614,0.028571620047945872,0.028585282511916724,0.8856948910464381
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,666397026,666397026,2026-04-02,5.0,5,故宫很大很美，跟着秀才说的讲解，听听故宫的故事，感受一下文物很好推荐,9,很大 跟着 秀才 讲解 听听 故事 感受一下 文物 推荐,4,现场服务与导览体验,0.9193353177524802,0,0.020196403557047143,0.020204099531584644,0.020039253086438624,0.020224926072449287,0.9193353177524802
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,666317303,666317303,2026-04-02,5.0,5,導遊相當認真負責，安排行程得宜，知識淵博，講解生動有趣，值得推薦。,7,導遊 安排 行程 講解 生動 有趣 推薦,4,现场服务与导览体验,0.7989466287428195,0,0.05014407515595458,0.050909081489777276,0.05000010999434488,0.05000010461710371,0.7989466287428195
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,667088969,667088969,2026-04-03,4.0,4,宫博物馆(禁止的城市)绝对值得一看。入口价格完全合理。,8,禁止 城市 绝对 值得一看 入口 价格 完全 合理,0,票务预约与入园体验,0.5035745744122222,0,0.5035745744122222,0.22957666525504747,0.022529552950566495,0.022560324718746756,0.22175888266341715
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,667335278,667335278,2026-04-03,5.0,5,京状元的樊导演讲解生动有趣，给孩子们涨了很多知识。使这次故宫之旅更加有意义！,9,状元 导演 讲解 生动有趣 知识 这次 之旅 更加 意义,4,现场服务与导览体验,0.9109262938344548,0,0.022226377662894765,0.022305682447002605,0.02230341515739215,0.022238230898255728,0.9109262938344548
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,667287776,667287776,2026-04-03,5.0,5,来北京旅游遇到秀才说导游张树强，他对故宫历史讲解生动有趣，非常透彻，文化底蕴十足，值得夸奖！,9,遇到 秀才 导游 张树强 讲解 生动有趣 透彻 文化底蕴 十足,4,现场服务与导览体验,0.9109893021122912,0,0.022222461478705595,0.022246780794330654,0.02230583525933681,0.022235620355335703,0.9109893021122912
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,667217328,667217328,2026-04-03,5.0,5,秀才导游大海带领我们游览故宫，多亏了这位专业又亲切的导游。他学识渊博，对明清历史、宫殿规制如数家珍，将屋脊神兽、匾额典故、宫廷往事娓娓道来，让冰冷的建筑充满温度与故事。 讲解生动易懂，节奏恰到好处，既带我们领略中轴线的庄严，又细心讲解细节文化，耐心解答疑问。他不仅是向导，更是文化传播者，用热情与专业带我们读懂六百年紫禁城的厚重。此次故宫之行因他而充实难忘，由衷为他点赞。,54,秀才 导游 大海 带领 游览 多亏 这位 专业 亲切 导游 学识渊博 明清 宫殿 规制 如数家珍 屋脊 神兽 匾额 典故 宫廷 往事 娓娓道来 冰冷 充满 温度 故事 讲解 生动 易懂 节奏 恰到好处 领略 中轴线 庄严 细心 讲解 细节 耐心 解答 疑问 不仅 向导 更是 热情 专业 读懂 六百年 紫禁城 厚重 此次 之行 充实 难忘 点赞,4,现场服务与导览体验,0.9816490568591069,0,0.004563893754528187,0.004554199549793901,0.0046858889316773724,0.004546960904893653,0.9816490568591069
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,667181586,667181586,2026-04-03,5.0,5,孩子觉得非常有意思，在游览故宫的时候又学到了知识。而且组织地井然有序。,6,有意思 游览 学到 知识 组织 井然有序,4,现场服务与导览体验,0.8658355272704928,0,0.03382157194233475,0.03342685277801071,0.03346985830892589,0.03344618970023586,0.8658355272704928
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,667127000,667127000,2026-04-03,5.0,5,京游阿哥，李老师讲解历史内容很清晰明了，时间安排的很妥当，人很幽默有耐心，特别棒！,11,京游 阿哥 李老师 讲解 内容 清晰 时间 安排 妥当 幽默 耐心,4,现场服务与导览体验,0.9103487608869247,0,0.02267100449938883,0.022331826427301676,0.022222292652223266,0.02242611553416138,0.9103487608869247
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,667077251,667077251,2026-04-03,5.0,5,推荐到故宫博物院选择秀才说王导讲解，体验感非常好！好评。,7,推荐 选择 秀才 王导 讲解 体验 好评,4,现场服务与导览体验,0.8992756496826271,0,0.025104079330338938,0.02547141344854429,0.02501898178132723,0.025129875757162478,0.8992756496826271
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,667060871,667060871,2026-04-03,5.0,5,今天天气不错，导游讲解生动有趣，非常美好的一天！,7,今天天气 不错 导游 讲解 生动有趣 美好 一天,4,现场服务与导览体验,0.8981490718082235,0,0.025343635391113353,0.02574587601187865,0.025444711407597895,0.025316705381186584,0.8981490718082235
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,667046528,667046528,2026-04-03,5.0,5,秀才说王导真的很不错，帮孩子抢最好的观看位置，一路耐心讲解，态度也超好～,11,秀才 王导 不错 最好 观看 位置 一路 耐心 讲解 态度 超好,4,现场服务与导览体验,0.6213098041293148,0,0.016810821731840443,0.3265928354130549,0.017813640952827992,0.017472897772961845,0.6213098041293148
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,667008518,667008518,2026-04-03,5.0,5,北京故宫，一座千年古都，见证着岁月的更替。在这里，历史与现代交织，古朴与繁华并存，每一个角落，都散发着独特的魅力。今天故宫秀才说的燕燕导游，带让我们一同穿越时空，感受历史的沉淀，领悟领略文化的魅力，岁月的变迁和历史的沧桑,28,北京故宫 一座 千年 古都 见证 岁月 更替 现代 交织 古朴 繁华 并存 角落 散发 独特 魅力 秀才 燕燕 导游 一同 穿越时空 沉淀 领悟 领略 魅力 岁月 变迁 沧桑,2,交通与开放空间体验,0.8218247600366597,0,0.008772860338036639,0.008698838849340999,0.8218247600366597,0.050233413044183516,0.11047012773177906
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,667956878,667956878,2026-04-04,5.0,5,"参观很棒,我们喜欢导游,一切都很棒。",6,参观 很棒 喜欢 导游 一切 很棒,4,现场服务与导览体验,0.5942592848067806,0,0.31935851964750694,0.029078113718322245,0.02864018209985653,0.02866389972753369,0.5942592848067806
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,667903979,667903979,2026-04-04,5.0,5,节假日人好多，果断报了讲解团，讲解小姐姐京状元樊老师很负责，讲得也很仔细，今天玩得很开心，终于领略了故宫的雄伟～,16,节假日 好多 果断 讲解 讲解 小姐姐 状元 老师 负责 讲得 仔细 玩得 开心 终于 领略 雄伟,4,现场服务与导览体验,0.6815506411531651,0,0.01189627824725041,0.012204063454020071,0.011790725698798169,0.2825582914467663,0.6815506411531651
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,667882881,667882881,2026-04-04,5.0,5,秀才说的小周老师非常热情周到，解说到位，历史知识丰富，点赞👍,8,秀才 老师 热情周到 解说 到位 知识 丰富 点赞,4,现场服务与导览体验,0.9110594575139968,0,0.022222336628876557,0.022222301753338742,0.022267495785700083,0.022228408318087832,0.9110594575139968
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,667871520,667871520,2026-04-04,5.0,5,秀才说李导（小海）带我逛国博和故宫，讲解细致生动，历史故事清晰易懂。国博文物丰富，故宫气势恢宏，导游专业耐心，服务贴心，全程体验非常好。,21,秀才 李导 小海 国博 讲解 细致 生动 故事 清晰 易懂 国博 文物 丰富 气势恢宏 导游 专业 耐心 服务 贴心 全程 体验,4,现场服务与导览体验,0.9617847739389793,0,0.009594584127892249,0.009542399823331915,0.009553344838375126,0.009524897271421374,0.9617847739389793
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,667840132,667840132,2026-04-04,5.0,5,给导游点个赞，非常好，人多在午门堵住了，郭导等了我们。讲解非常丰富，针对小朋友有应答环节。挺满意,11,导游 点个 人多 午门 郭导 讲解 丰富 针对 小朋友 环节 满意,4,现场服务与导览体验,0.9187357233146567,0,0.020000376050765135,0.020325507234952488,0.020016250285772804,0.02092214311385294,0.9187357233146567
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,667800379,667800379,2026-04-04,5.0,5,"很高兴我去过,有点短暂,来了,关门了,还能在一楼看大厅,很可爱,当然还有一个三楼的大厅,我推荐大家百分之百",12,高兴 去过 短暂 关门 一楼 大厅 可爱 当然 三楼 大厅 推荐 大家,3,票务预约与入园体验,0.5376592722020643,0,0.018586579438950587,0.13311356552999473,0.29204109182183063,0.5376592722020643,0.018599491007159703
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,667765498,667765498,2026-04-04,5.0,5,秀才说专业周到热情的小周老师，感受到故宫的文化历史，今天虽然走的累，但是收获满满，推荐小周老师，适合亲子游,12,秀才 专业 周到 热情 老师 虽然 收获 满满 推荐 老师 适合 亲子,4,现场服务与导览体验,0.9366958586754841,0,0.015788426724307875,0.016171397186505152,0.01553609213797098,0.015808225275731978,0.9366958586754841
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,667762691,667762691,2026-04-04,5.0,5,秀才说的刘老师服务很好，值得一游！以前一天联系，知道集合路线。当天准时联系集合，整个路线流畅，讲解非常专业。,18,秀才 刘老师 服务 一游 前一天 联系 知道 集合 路线 当天 准时 联系 集合 整个 路线 流畅 讲解 专业,4,现场服务与导览体验,0.6893439191780226,0,0.27869508521119724,0.01074399769747436,0.010690520347323691,0.010526477565981992,0.6893439191780226
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,667752436,667752436,2026-04-04,5.0,5,很棒很详细的讲解，下次来的话还找这家,5,很棒 详细 讲解 下次 这家,4,现场服务与导览体验,0.8661772654980803,0,0.03348986986387616,0.03350701303127822,0.03333369070832539,0.03349216089843988,0.8661772654980803
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,667746899,667746899,2026-04-04,5.0,5,秀才说王导游全程游览，轻松不累，整体成功打卡，故宫收获多多,11,秀才 说王 导游 全程 游览 轻松 整体 成功 打卡 收获 多多,4,现场服务与导览体验,0.9266058143861907,0,0.018347699474238473,0.01848146933395278,0.01830610447815842,0.01825891232745956,0.9266058143861907
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,667729798,667729798,2026-04-04,5.0,5,秀才说小周老师博学多才，口条超好，人也非常温柔且有耐心，在故宫不走回头路。非常适合亲子研学游,11,秀才 说小周 老师 博学多才 超好 温柔 耐心 走回头路 非常适合 亲子 研学游,4,现场服务与导览体验,0.9106422643282772,0,0.02230547747631759,0.022371963107091337,0.022222669380222795,0.022457625708091063,0.9106422643282772
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,667688183,667688183,2026-04-04,5.0,5,京状元朱老师，非常棒 导游讲解细致干货足，路线规划不绕路，照顾团队超贴心，旅途很舒心～,14,状元 老师 导游 讲解 细致 干货 路线 规划 绕路 照顾 团队 贴心 旅途 舒心,4,现场服务与导览体验,0.9427732454688017,0,0.014332447209413793,0.014294760810372625,0.01428856163534851,0.014310984876063375,0.9427732454688017
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,667676899,667676899,2026-04-04,5.0,5,导游的讲解细致 形象气质佳 普通话超级标准，值得信赖。 趣味:解答通透 景色:优美 性价比:值得一请,14,导游 讲解 细致 形象 普通话 超级 标准 信赖 趣味 解答 通透 景色 优美 性价比,4,现场服务与导览体验,0.7565137129573929,0,0.014285912555784942,0.20026997801920512,0.014356989376394801,0.014573407091222219,0.7565137129573929
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,667650481,667650481,2026-04-04,5.0,5,一家三口来的，韩老师讲解的很细，孩子很喜欢！,5,一家 三口 韩老师 讲解 喜欢,3,票务预约与入园体验,0.5340214311143223,0,0.040170951703991174,0.040350270559078576,0.04000055298205448,0.5340214311143223,0.34545679364055343
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,667646834,667646834,2026-04-04,5.0,5,漫步红墙黄瓦，聆听千年故事！感谢秀才说苏酥老师生动解读，让冰冷古迹鲜活起来，这场故宫研学，既有温度又有深度。,20,漫步 红墙 黄瓦 聆听 千年 故事 感谢 秀才 老师 生动 解读 冰冷 古迹 鲜活 起来 这场 研学 既有 温度 深度,4,现场服务与导览体验,0.8792957382084456,0,0.01252101324368267,0.012606212278411513,0.08166700857625303,0.013910027693207143,0.8792957382084456
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,668145269,668145269,2026-04-05,4.0,4,"一个宫殿,你可以在那里度过一整天。太大,无法参观所有地区",7,宫殿 度过 一整天 无法 参观 所有 地区,0,票务预约与入园体验,0.7492082898021567,0,0.7492082898021567,0.02527015039868441,0.174654623521552,0.025146587823010335,0.025720348454596538
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,668627198,668627198,2026-04-05,5.0,5,携程上订了个故宫的讲解 还是挺不错的 这个导游讲解的东西非常精细 而且说话通俗易懂 对待游客态度也很好——“御学士糖葫芦”,14,携程 上订 讲解 挺不错 导游 讲解 东西 精细 说话 通俗易懂 对待 态度 学士 糖葫芦,4,现场服务与导览体验,0.9187158875526145,0,0.02058651904038414,0.02009477875165017,0.020044546454192656,0.020558268201158678,0.9187158875526145
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,668563526,668563526,2026-04-05,5.0,5,必须给故宫导游打五星！他讲的故宫完全不是干巴巴的知识点——太和殿的龙椅藏着工匠的巧思，御花园的石子路是当年的“宫廷地图”，连墙角的琉璃瓦都有专属的历史小故事。 全程照顾着我们的节奏，老人走慢了他就等一等，孩子好奇提问，他总能用生动的比喻讲明白。没有强制消费，满肚子的故宫秘闻掏出来给我们分享，听完才知道，原来故宫的一砖一瓦都藏着这么多门道！这趟故宫之行，值了！,33,必须 导游 五星 完全 知识点 太和殿 工匠 巧思 御花园 当年 宫廷 地图 琉璃瓦 专属 故事 全程 照顾 节奏 老人 好奇 提问 总能 生动 明白 强制 消费 秘闻 分享 知道 原来 一砖一瓦 这么 这趟,4,现场服务与导览体验,0.9697753471051087,0,0.007525648389865924,0.0076355899327989665,0.007476572402953775,0.007586842169272643,0.9697753471051087
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,668433907,668433907,2026-04-05,5.0,5,讲解认真，服务耐心，导游聂倩棒棒哒,7,讲解 认真 服务 耐心 导游 聂倩 棒棒,4,现场服务与导览体验,0.8856738553493537,0,0.028571519069978738,0.02859173786606529,0.028571513911760785,0.02859137380284153,0.8856738553493537
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,668423407,668423407,2026-04-05,5.0,5,秀才说刘老师解说得很详细、很生动，对孩子对历史不熟悉，也听得津津有味。很推荐！,8,秀才 刘老师 解说 详细 生动 熟悉 津津有味 推荐,4,现场服务与导览体验,0.9108447516731103,0,0.02231849931401196,0.022294970372880793,0.022222592647306996,0.02231918599269008,0.9108447516731103
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,668418262,668418262,2026-04-05,5.0,5,今天的故宫很大很大很大的风，很多的大店都关门了，跟着秀才说的讲解，听听故宫的故事，看看文物很好,10,很大 很大 很大 关门 跟着 秀才 讲解 听听 故事 文物,4,现场服务与导览体验,0.7091472802535999,0,0.018395938764024344,0.01839512893435577,0.018250018823227653,0.23581163322479232,0.7091472802535999
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,668324378,668324378,2026-04-05,5.0,5,刘静导游讲解专业 态度友好 值得推荐,6,导游 讲解 专业 态度 友好 推荐,4,现场服务与导览体验,0.8854370422752328,0,0.028588845647959583,0.02881554151666325,0.02857151063147377,0.028587059928670614,0.8854370422752328
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,668308236,668308236,2026-04-05,5.0,5,早上排队进宫实在是太久了错过了前小部分，后面的讲解生动有趣，小朋友也不闹着说走不动了，秀才老师刘老师温和又有趣，下次故宫之行继续！,18,早上 排队 实在 太久 错过 部分 后面 讲解 生动有趣 小朋友 走不动 秀才 老师 刘老师 温和 有趣 下次 继续,4,现场服务与导览体验,0.6382460910786807,0,0.011913319579815366,0.32587629953768443,0.01183512395183031,0.012129165851989166,0.6382460910786807
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,668302846,668302846,2026-04-05,5.0,5,皇城故事向导专业热情，行程安排舒心,8,皇城 故事 向导 专业 热情 行程 安排 舒心,4,现场服务与导览体验,0.8999608215070124,0,0.02503422320920597,0.025000148350874957,0.025004623165869752,0.025000183767036915,0.8999608215070124
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,668279872,668279872,2026-04-05,5.0,5,今天天气很好万里无云晴空万里，杨导非常有亲和力，解说丰富，生动，点赞,9,今天天气 万里无云 晴空万里 杨导 亲和力 解说 丰富 生动 点赞,4,现场服务与导览体验,0.8998816811877652,0,0.02500034747090451,0.025033077586711083,0.025076728046767072,0.025008165707852147,0.8998816811877652
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,668047311,668047311,2026-04-05,5.0,5,"快速确认,但音频导游说英语,虽然不具备关键性",7,快速 确认 音频 导游 英语 虽然 具备,0,票务预约与入园体验,0.7404499621986999,0,0.7404499621986999,0.02868687666081572,0.02863408653079148,0.028662509268996134,0.1735665653406968
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,669270211,669270211,2026-04-06,5.0,5,耿姐非常棒，讲解的很好，一路听故事觉得游览故宫更有趣了,5,讲解 一路 故事 游览 有趣,4,现场服务与导览体验,0.8657290612847663,0,0.03344668148799905,0.033922800837111716,0.03340887017629552,0.03349258621382737,0.8657290612847663
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,669183271,669183271,2026-04-06,5.0,5,故宫是北京必打卡之地，带娃去一定要有讲解，梅子导游讲得很好，娃很满意,8,打卡 之地 带娃 一定 讲解 导游 讲得 满意,4,现场服务与导览体验,0.7642625694719959,0,0.022222555256019065,0.022698202639538822,0.02253400820827265,0.1682826644241736,0.7642625694719959
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,669139262,669139262,2026-04-06,5.0,5,秀才说郭导讲解得非常详细，很有耐心，很幽默！故宫和国博的游览非常顺利，不虚此行,10,秀才 郭导 讲解 详细 耐心 幽默 国博 游览 顺利 不虚此行,4,现场服务与导览体验,0.9270877499637453,0,0.01821170091124333,0.018236986965847943,0.018235647404619415,0.018227914754543995,0.9270877499637453
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,669126606,669126606,2026-04-06,5.0,5,京状元朱老师风趣幽默，知识渊博，讲解生动接地气，既讲清历史脉络又穿插趣味典故，全程节奏舒适，让人听得入迷收获满满。,19,状元 老师 风趣 幽默 知识 渊博 讲解 生动 接地 脉络 穿插 趣味 典故 全程 节奏 舒适 入迷 收获 满满,4,现场服务与导览体验,0.9578400388311838,0,0.010532719679228855,0.010560261227325628,0.010528123371734458,0.010538856890527163,0.9578400388311838
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,669048220,669048220,2026-04-06,5.0,5,秀才导游大海带领我们游览故宫，三个半小时的讲解，深度游览，来故宫好多次了，这是逛的最全的一次，也是了解历史最深入的一次，感受很深！期待下次再来还能约上秀才导游大海！,20,秀才 导游 大海 带领 游览 三个 半小时 讲解 深度 游览 多次 了解 深入 很深 期待 下次 再来 秀才 导游 大海,4,现场服务与导览体验,0.9597084842321205,0,0.010073636640295302,0.010037115588524544,0.010010151845921175,0.010170611693138475,0.9597084842321205
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,669000158,669000158,2026-04-06,5.0,5,讲解很生动详细、推荐推荐 导游讲解 李岩,8,讲解 生动 详细 推荐 推荐 导游 讲解 李岩,4,现场服务与导览体验,0.9109428044626147,0,0.022222342688945802,0.022372234303692822,0.022222339107429965,0.022240279437316716,0.9109428044626147
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,668991695,668991695,2026-04-06,5.0,5,皇城故事杨导讲解很有意思，小朋友喜欢～,7,皇城 故事 杨导 讲解 有意思 小朋友 喜欢,4,现场服务与导览体验,0.8996952821708766,0,0.025054246634808326,0.025135795280690713,0.025040364700821466,0.025074311212802923,0.8996952821708766
1,皇家文化类,故宫博物院,故宫博物院,primary,故宫博物院,668912168,668912168,2026-04-06,5.0,5,本次故宫研学中，李壮老师讲解专业细致，知识储备丰富，能结合历史故事与建筑细节生动授课，互动性强，引导孩子主动思考，课堂氛围轻松有序，收获满满，十分值得推荐。,26,本次 研学 李壮 老师 讲解 专业 细致 知识 储备 丰富 结合 故事 细节 生动 互动性 引导 主动 思考 课堂 氛围 轻松 有序 收获 满满 十分 推荐,4,现场服务与导览体验,0.9650928054796608,0,0.008713522889881153,0.008757573877425607,0.008710018533549604,0.008726079219482893,0.9650928054796608
