row_key,review_id,official_scenic_id,scenic_name,review_time,rating,review_text,llm_issue_tags,llm_reason,prompt_version,issue_tag_count,issue_flag,tag_staff_service,tag_service_process,tag_guide_explanation,tag_queue_wait,tag_reservation_entry,tag_ticket_price,tag_traffic_access,tag_facility_hygiene,tag_crowding,tag_commercialization,tag_platform_transaction
BJ20_02__202564839,202564839,BJ20_02,颐和园,2025-01-28,4.0,停车比较方便，就是门比较多，要搞清楚需要到哪个门，冬天湖边风比较大，景色一般。,,评论主要描述停车便利、门多需注意、冬季风大和景色观感，没有明确抱怨治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__202649406,202649406,BJ20_02,颐和园,2025-01-30,5.0,讲解非常专业细致，对小朋友和老人都很照顾贴心，马导非常好，分享了很多历史文化,,评论整体为正向体验，赞扬讲解专业细致、服务贴心，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__202775959,202775959,BJ20_02,颐和园,2025-02-01,3.0,园中园收费不如以前，连苏州街都要收费，实在不该,ticket_price,核心抱怨是园中园和苏州街的收费问题，属于对门票及附加收费的质疑。,issue_only_v1,1,1,0,0,0,0,0,1,0,0,0,0,0
BJ20_02__202877242,202877242,BJ20_02,颐和园,2025-02-02,5.0,昆明湖和西堤沿岸风光，宛若杭州的西湖，风景秀丽，漫步西堤六桥，可远眺西山群峰蜿蜒曲折，近处佛香阁矗立在万寿山上，俯瞰着昆明湖和造型独特的十七孔桥。颐和园作为皇家园林，果然实至名归，无论春夏秋冬，从杨柳依依的春暖花开到白雪覆盖千里冰封的冬日，都展现了各具特色的皇家园林景色，都不虚此行。,,整体是正向体验描述和赞美，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__203133057,203133057,BJ20_02,颐和园,2025-02-03,5.0,**颐和园是中国清朝时期的皇家园林，位于北京市西郊海淀区，占地约290公顷，与圆明园毗邻。颐和园的前身是清漪园，始建于清乾隆十五年（1750年），是乾隆皇帝为孝敬其母孝圣宪皇后而修建的。‌ 颐和园以昆明湖和万寿山为基址，汲取江南园林的设计手法和意境，建成一座大型天然山水园，被誉为“皇家园林博物馆”。全园占地约3.009平方千米，水面约占四分之三，园中分布着点景建筑物百余座、大小院落二十余处，古建筑三千余间，古树名木一千六百余株。 颐和园在1961年被中华人民共和国国务院公布为第一批全国重点文物保护单位，并于1998年被联合国教科文组织列入《世界遗产名录》。,,评论内容为对颐和园的历史背景、地理位置、建筑特色和文化遗产地位的客观介绍，没有包含任何抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__203386548,203386548,BJ20_02,颐和园,2025-02-05,5.0,非常好的一次旅游经历，景区干净漂亮，服务周到，工作人员非常热情，还会再去的！家人都很满意！非常值得纪念的一个假期，感谢携程的推荐！,,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__203483631,203483631,BJ20_02,颐和园,2025-02-07,5.0,结冰的昆明湖太美，无法形容。往日碧波荡漾的昆明湖风景大不相同，远山近桥，恰到好处的构图，就是这么美，来吧。不虚此行，难得的冬日体验。,,整体是正向体验描述和推荐，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__203821304,203821304,BJ20_02,颐和园,2025-02-09,5.0,最爱颐和园，这个园林无愧于园林博物馆的美誉，昆明湖像一颗闪亮的明珠镶嵌在湖光山色中，历经沧桑的石舫在长廊的尽头静静的矗立，见证了许多近代的重大事件，水师学堂也仿佛在讲述着一段难忘的历史,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__203860749,203860749,BJ20_02,颐和园,2025-02-10,5.0,秀才说导游讲解很仔细，情绪效果拉满,,评论内容为对导游讲解服务的正面评价，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__203942635,203942635,BJ20_02,颐和园,2025-02-12,5.0,在七九时节的颐和园，冒着寒风，步入空寂无人的颐和园，经过十七孔桥，来到了南湖岛，这里红墙彩瓦，亭子建在高高的小山上，可远眺西山风光和屹立在万寿山的金色佛香阁，仿佛时空穿越，随着时光机来到了往日如烟的岁月，令人想象无限。随着步道环岛而行，初升的太阳洒落在栏杆上，狮子的影子叠加在洁白如玉造型各异的石狮子上，细细观赏，有无以伦比的趣味。,,整体是正向的游览体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__203963201,203963201,BJ20_02,颐和园,2025-02-12,4.0,非常方便快捷，刷身份证就行。景区很大，不同季节有不同景色，人比较多，管理不错。,,评论整体为正向体验，提到‘人比较多’是客观描述而非抱怨拥挤，‘管理不错’是正面评价，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__203981744,203981744,BJ20_02,颐和园,2025-02-13,5.0,广阔浩瀚昆明湖面上，冰层泛着微光，远处万寿山郁郁葱葱，佛香阁巍峨耸立于其上。蓝天碧空如，巍峨的远山和浩瀚的湖水相映成辉，尽显皇家园林的大气与秀美。,,评论为纯粹的景色描述和赞美，没有提及任何抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__204082026,204082026,BJ20_02,颐和园,2025-02-15,5.0,颐和园的晨曦有一种难以描述的美，太阳即将升起的瞬间，山边有一抹紫色镶嵌着，为大家司空见惯的颐和园山水风景画加了一个浪漫的画框。,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__204446047,204446047,BJ20_02,颐和园,2025-02-18,5.0,景色非常好，真的非常棒。和家人一起来的，不虚此行。逛一天都逛不完，性价比十足。颐和园是中国古代皇家园林之一，是一座集皇家园林、宫殿建筑、人工湖泊等于一体的综合性文化景观。它被誉为“皇家园林博物馆”，不仅是中国传统园林艺术的杰出代表，也是世界上最著名的皇家园林之一。,,整体是正向体验描述和背景介绍，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__204489916,204489916,BJ20_02,颐和园,2025-02-20,5.0,✨颐和园一日游，穿越千年古韵，感受皇家园林之美✨ 🌸大家好，我是你们的旅行小能手，今天要给大家种草的是北京的颐和园！🌸 🎉作为中国古代四大名园之一，颐和园以其精美的园林艺术和丰富的历史文化内涵吸引着无数游客。这里不仅有美丽的自然景观，还有丰富的历史文物和传统建筑，是一处难得的旅游胜地。 🌟一进入颐和园，首先映入眼帘的是昆明湖。湖水碧波荡漾，四周环绕着青山绿树，景色宜人。你可以乘坐游船欣赏湖光山色，也可以沿着湖边漫步，感受宁静与美丽。 🌸接下来是长廊。这是颐和园的一大亮点，全长728米，是世界上最长的画廊。廊内的壁画精美绝伦，描绘了中国的历史故事和神话传说，让人仿佛穿越时空。 🌈颐和园还有许多其他值得一游的景点，比如万寿山、佛香阁、石舫等。万寿山上可以俯瞰整个园区的美景，佛香阁则是园内的最高建筑，登上它可以看到园内的全景。石舫则是一座独特的石头建筑，象征着坚固和不朽。 🍃在颐和园，你还可以品尝到各种美食。这里有各种各样的地方特色小吃，比如炸酱面、豆汁儿炸圈、糖火烧等，让你的味蕾也享受一场盛宴。 🌟总之，颐和园是一个充满魅力的地方，无论你是喜欢自然风光还是历史文化，都能在这里找到属于自己的乐趣。快来颐和园感受千年古韵的魅力吧！🎉,,整体是正向体验描述和推荐，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__205039857,205039857,BJ20_02,颐和园,2025-02-27,5.0,第一次去颐和园，皇家贵族游玩的地方 真的大奢华 风景秀美 老妈的脚走疼了 皇帝休息的地方还没去看可惜了 要回去了要上班了 有机会再来北京了 游玩北京这几天心情愉快 北京不愧是首都 好玩的地方太多了有好多地方还没去下次有机会再来😆,,整体是正向体验分享和游玩感受，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__205041608,205041608,BJ20_02,颐和园,2025-02-27,4.0,乾隆皇帝说：何处燕山最多情，无双风月数昆明。这里的昆明不是指云南，而是颐和园的昆明湖，这座乾隆给母亲崇庆皇太后（甄媛）修建的园子，历经火烧之后，又被慈禧老佛爷重修起来。 碰到天气好的时候，如果能做个船，那这湖面上吹荡盘旋的大清皇家风将让你流连忘返。 世界第一长的长廊，14000余幅苏式彩画，不知道您能认出哪些民俗故事。 登顶佛香阁，纵览无尽视野，有颐和园，有北京，有过去，有现在。 画中游，一个被低估的景点，位于佛香阁西侧，根据乾隆爷梦境所造，廊檐与峭壁相接，楼阁与山石重叠，美景一时观不尽，天缘有份画中游。 后山还有须弥幻镜和四大部洲乾隆皇帝说：何处燕山最多情，无双风月数昆明。这里的昆明不是指云南，而是颐和园的昆明湖，这座乾隆给母亲崇庆皇太后（甄媛）修建的园子，历经火烧之后，又被慈禧老佛爷重修起来。 碰到天气好的时候，如果能做个船，那这湖面上吹荡盘旋的大清皇家风将让你流连忘返。 世界第一长的长廊，14000余幅苏式彩画，不知道您能认出哪些民俗故事。 登顶佛香阁，纵览无尽视野，有颐和园，有北京，有过去，有现在。 画中游，一个被低估的景点，位于佛香阁西侧，根据乾隆爷梦境所造，廊檐与峭壁相接，,,评论内容为景点介绍和游览体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__205090607,205090607,BJ20_02,颐和园,2025-03-01,5.0,🌟首先，从颐和园的标志性建筑——佛香阁开始说起吧！这座古香古色的建筑屹立在昆明湖畔，是颐和园的精华所在。站在佛香阁上，你可以俯瞰整个园区的美景，仿佛穿越时空回到了那个繁华的古代。🏯 🌸接着，我们来到了长廊。这条长达728米的艺术长廊是世界上最长的画廊，也是颐和园的一大特色。长廊的墙壁上绘有精美的彩画，每一幅都讲述着一个故事，让人仿佛置身于一个梦幻的世界。🎨 🌼当然，来到颐和园，怎么能错过昆明的湖光山色呢？在这里，你可以乘坐游船欣赏湖面上的美景，感受微风拂面的惬意。同时，昆明湖上的十七孔桥也是一处不可错过的景点，桥上的石狮子形态各异，栩栩如生，让人忍不住想要细细品味。🐲 💡最后，我想说的是，颐和园不仅是一个观赏美景的好地方，更是一个了解中国历史和文化的好去处。在这里，你可以感受到皇家园林的独特魅力，也可以了解到许多关于中国文化和历史的故事。所以，如果你还没有去过颐和园的话，不妨抽个时间去看看吧！相信你一定会爱上这里的！💕,,整体是正向体验描述和游玩推荐，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__205409429,205409429,BJ20_02,颐和园,2025-03-03,5.0,✨颐和园昆明湖冰场——冬日里的童话世界❄️ . 👋嗨，亲爱的小伙伴们！今天我要带你们一起打卡一个超级梦幻的地方——颐和园昆明湖冰场！这里不仅是冰上运动的绝佳场所，更是拍照打卡的好地方哦！💫 . 🌸一踏入冰场，映入眼帘的是一片银装素裹的世界。阳光洒在冰面上，闪闪发光，仿佛走进了童话世界。在这里，你可以尽情享受冰上运动的乐趣，也可以和朋友们一起拍照留念。 . 🚴‍♀️冰场上有各种冰上项目，比如滑冰、冰车、冰上摩托等等。无论你是初学者还是老手，都能在这里找到适合自己的项目。而且，冰场还有专业的教练指导，让你在享受运动的同时，也能保证安全哦！ . 📸当然，除了运动，这里还是拍照的绝佳地点。你可以和朋友们一起摆出各种可爱的姿势，也可以在湖边找一个好位置，拍摄美美的湖景照片。 . 💖总的来说，颐和园昆明湖冰场是一个集运动、拍照、休闲于一体的绝佳场所。在这里，你可以尽情享受冬日的乐趣，也可以留下美好的回忆。快来和我一起打卡吧！💕 . #颐和园昆明湖冰场 #冬日童话世界 #冰上运动 #拍照打卡,,整体是正向体验描述和游玩推荐，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__205519098,205519098,BJ20_02,颐和园,2025-03-06,5.0,一山一水总相宜。昆明湖碧波荡漾，一缕晨曦撒在清澈的湖面上，几只水鸟优雅地飘在湖面上，婀娜的身姿让游人驻足观看。忽地中，水鸟不见了，只见水面泛起涟漪，几秒过后，转移视线，在不远处如魔术般又在湖面飘荡。,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__205891197,205891197,BJ20_02,颐和园,2025-03-10,5.0,对于北京人来说，咱们有条件经常去颐和园的一群人，也是上辈子积德，造物主对我们的一种赏赐，相当多的国人还不知道什么叫颐和园，什么叫“享乐”……一次在南如意门，一个外地人进了颐和园面对清漪桥桥洞看到的湖光山色，感叹的，情不自禁的爆粗口：“真他妈的漂亮😍”，我居然从心里没有指责他的意思，确实，他如实的表达了一个从未谋面颐和园的惊叹，这就是颐和园的魅力所在，所谓的“皇家”园林，除了在泰国日本等有皇室家族的体验以外，“皇室家族的鼻祖”就是我们中国了，珍惜她了解她保护她都是对后代的最大的爱❤…… 看到无数摄影师在颐和园乐此不疲的态度，就可以看到，颐和园是没有人能够全部了解全部颐和园的景点的，因为，直到现在为止，北京颐和园还有很多地方没有修缮完工，没有开放接待游客，这些都是说明颐和园就是一部书📚📚📚📚📚📚，一部看不完的📚。,,评论整体是表达对颐和园的赞美、感慨和珍惜，没有明确抱怨任何治理问题、摩擦或障碍。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__205958467,205958467,BJ20_02,颐和园,2025-03-12,5.0,游览路线推荐： 👣全景打卡：6-8H 北宫门进→苏州街→四大部洲→谐趣园→德和园→仁寿殿→颐和园博物馆→知春亭→乐寿堂→长廊→佛香阁→画中游→清晏舫→耕织图→玉带桥→西堤→景明楼→铜牛→十七孔桥→南湖岛→新建宫门出 PS：可从清晏舫乘船至南湖岛，节约1H - 👣半日精华：3-4H 东宫门进→仁寿殿→德和园→谐趣园→苏州街→四大部洲→画中游→清晏舫→长廊→佛香阁→ 乐寿堂→颐和园博物馆→知春亭→铜牛→十七孔桥→南湖岛→新建宫门出 PS：中途可在排云门码头坐船游览昆明湖,,评论内容为游览路线推荐和建议，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__206024134,206024134,BJ20_02,颐和园,2025-03-14,5.0,长廊，沿着长廊一路向西，漫步其间，仿佛穿越了时空，来到了岁月斑驳历史沧桑的岁月中。透过烟雨蒙蒙的昆明湖，十七孔桥若隐若现，西堤沿岸的六座桥次第映入眼帘，远处西山上的白塔如同在云端遥不可及，移步换景，每一处都是岁月的诗章。。在参天古树斑驳的光影中畅想往日的芳华岁月，于在静谧中寻得心灵的归所。在长廊中漫步随意走走停停，这份悠然自得就触手可及，当下的心情则是最最妙不可言了。,,整体是正向体验描述和抒情，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__206353155,206353155,BJ20_02,颐和园,2025-03-17,5.0,北京必打卡的景点！门票旺季30淡季20，性价比超高！景色宜人，大美颐和！,,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__206448355,206448355,BJ20_02,颐和园,2025-03-19,5.0,颐和园是明清两代的皇家园林。在帝都现在也是最大的城市公园。这里的万寿山、昆明湖、西堤构成了它的骨架。十七孔桥、知春亭、佛香阁、石舫、长廊是它的灵魂，不同的季节都有不同的景色，值得每天一游。,,整体是正向体验描述和景点介绍，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__206589210,206589210,BJ20_02,颐和园,2025-03-23,5.0,"那是一个美丽而非常大的花园。 昆明湖、长廊、佛香阁是特别值得一看的地方。 走廊很漂亮,值得一看。 .. 请注意,佛阁的攀登相当陡峭。在顶部,您可以俯瞰千住观音和北京市。",,整体是正向体验描述和游玩建议，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__206839207,206839207,BJ20_02,颐和园,2025-03-24,5.0,颐和园，这座镶嵌于北京市西北部的皇家瑰宝，以其壮观的建筑群落与细腻的园林布局，赢得了全球游客的青睐。作为中国现存最大且保护最为完好的皇家园林典范，颐和园不仅是历史文化的深厚积淀，更是中国古典园林美学的璀璨明珠。 颐和园占地广阔，约290公顷，其中水域占据了四分之三的面积，昆明湖更是碧波万顷，水天一色，构成了园林的灵魂景致。湖面上，十七孔桥宛若飞虹横跨，每一桥洞都凝聚着匠人的卓越智慧，桥上的匾联出自乾隆皇帝御笔，让人在领略自然美景的同时，也能深刻感受到皇家的文化气息。 万寿山，作为颐和园的又一标志性存在，山峦起伏，林木葱茏，古建筑点缀其间，佛香阁尤为引人注目。这座高达59.8米的宗教建筑，采用八面三层重檐结构，供奉着千手观世音菩萨铜铸金裹立像。佛香阁不仅是颐和园的象征，更是整个园林的视觉焦点。登高远眺，昆明湖及周边风光尽收眼底，令人不禁赞叹古人对园林规划的精妙绝伦。 颐和园的建筑风格兼容并包，博采众长。东部宫殿区与内廷区，秉承北方四合院的严谨布局，封闭而有序；南部湖泊区则借鉴杭州西湖的景致，一道“苏堤”将湖面一分为二，尽显江南水乡的风情；万寿山北麓，融入西藏喇嘛庙宇的特色，白塔、碉楼等建筑与自然景观和谐相融；北部苏州街，水道纵横，店铺鳞次栉比，仿佛让人置身于江南水乡的梦幻之中。 颐和园的长廊，被誉为“世界之最”，全长达728米，廊上彩绘14000余幅，涵盖历史故事、神话传说、花鸟鱼虫等题材，每一幅都栩栩如生，艺术价值极高。长廊不仅是游客休憩的理想之地，更是领略中国古代文化的绝佳窗口。 此外，颐和园内的亭台楼阁，各具特色，形态各异。它们巧妙布局，与山水绿化相得益彰，共同绘制出一幅幅生动的园林画卷。知春亭、畅观堂、谐趣园等景点，均以独特的建筑风貌和深厚的文化底蕴，吸引着无数游客的目光。 综上所述，颐和园是一座汇聚中国古典园林艺术精华的皇家园林。它以壮观的建筑、细腻的园林设计和丰富的文化内涵，成为国内外游客竞相探访的热门目的地。在这里，游客不仅能领略到中国古代园林艺术的魅力，更能深入了解中国的历史与文化。颐和园，不仅是一座园林，更是一座承载着厚重历史与文化的活生生博物馆。,,评论整体为正向描述和景点介绍，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__207002181,207002181,BJ20_02,颐和园,2025-03-27,5.0,很大，很美。时间不是很充足，没有全浏览完。去的时候天有点冷，但是景色好。,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__207050460,207050460,BJ20_02,颐和园,2025-03-27,5.0,逛不完一天就买门票就行，不建议套票，如果特别能走的可以买套票 【景色】 【景色】,,评论内容为游玩建议和门票选择提示，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__207146374,207146374,BJ20_02,颐和园,2025-03-29,5.0,"美丽的花园有许多历史建筑,喜欢探索广阔的花园,有很多有趣的东西可以看到。",,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__207172253,207172253,BJ20_02,颐和园,2025-03-30,5.0,秀才说讲解刘红好好好好好,,评论内容为对讲解员的正面称赞，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__207191377,207191377,BJ20_02,颐和园,2025-03-30,4.0,以下是对颐和园的点评： 景色（9分） 颐和园景色极为优美，春有西堤桃花如霞，夏有昆明湖碧波荡漾、荷花满池，秋有佛香阁银杏鎏金，冬有十七孔桥“金光穿洞”奇观。园内的长廊彩绘、画中游、苏州街等景点也别具特色，建筑雕梁画栋，与湖光山色相得益彰，将人造景观与大自然和谐地融为一体，完美展现了古代皇家园林的古典美感。 趣味（8分） 颐和园趣味性十足。可以泛舟昆明湖，感受“舟行碧波上，人在画中游”的诗意。还能探秘谐趣园，体验曲径通幽的乐趣。冬季冰场开放时，在皇家园林滑冰车、坐冰滑梯，瞬间穿越回老北京的年味儿。此外，长廊彩绘一步一故事，苏州街可古装拍照穿越清宫剧，能让游客充分领略到历史文化与现代游玩的结合。 性价比（7分） 颐和园门票价格相对较为合理，旺季30元，淡季20元，联票旺季60元，淡季50元。如果购买北京公园年票，还能全年无限次畅玩颐和园及其他15大公园，性价比更高。园内餐饮价格有高有低，有相对公道的快餐亭，也有专营宫廷御膳的传统饭庄，可满足不同游客的消费需求。,,评论整体为正向体验描述和游玩建议，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__207451266,207451266,BJ20_02,颐和园,2025-03-31,5.0,3H游船路线｜纯坐船 推荐路线：北宫门➡️苏州街西码头上船➡️十七孔桥码头下船➡️十七孔桥步行到南湖岛➡️南湖岛南码头上船➡️畅观堂码头下船➡️西门 4.打卡景点： 佛香阁🌟颐和园C位，红墙金顶与湖光山色同框，帝王视角get！ 长廊🌟14000余幅苏式彩绘，四季皆成画框，人少更出片 昆明湖🌟湖面倒映万寿山，西堤六桥仿西湖，天气好游船超舒服 苏州街🌟乾隆梦里的江南水街，拍照秒穿清宫剧 十七孔桥🌟平日桥头石狮雕刻细节满分，春日湖景绝美，冬日限定金光穿洞 “虽由人作，宛自天开”——颐和园的每一块砖瓦都在讲述故事。收藏这份攻略，挑个晴日出发吧！,,评论内容为游玩路线推荐和景点介绍，整体为正向体验分享，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__207586331,207586331,BJ20_02,颐和园,2025-04-02,5.0,很值得去……课本上的地方，真实去了感受很不一样……不枉此行……………………………………………………………………………………建议去一次,,整体是正向体验和游玩建议，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__207724420,207724420,BJ20_02,颐和园,2025-04-04,5.0,【景色】非常不错，皇家气质 【趣味】老少皆宜 【性价比】非常有性价比的公园 【景色】,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__207899224,207899224,BJ20_02,颐和园,2025-04-06,5.0,非常值得前往，带孩子进行一次爱国主义教育。一节精彩历史课。下次还会再来,,整体是正向体验和推荐，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__207947076,207947076,BJ20_02,颐和园,2025-04-06,5.0,亲子游玩不错的选择，环境优美，人杰地灵，感受皇家园林的气息，淡季价格便宜。,,整体是正向体验描述和价格评价，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__208206097,208206097,BJ20_02,颐和园,2025-04-07,5.0,日常休闲的好去处，人也不多。湖面宽广，无论爬山还是走平路，都很不错。现在也有一些小摊位卖饮料和小食品了，唯一美中不足是餐厅太贵，。,,评论整体为正向体验描述，虽有提及餐厅价格贵，但属于对消费价格的个人感受，未明确抱怨治理问题或构成对景区管理的具体投诉。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__208394915,208394915,BJ20_02,颐和园,2025-04-09,5.0,颐和园是清朝的皇家公园，依山傍湖而建，历史悠久，景色宜人，是休闲旅游的好去处，有名的景点有昆明湖，万寿宫。,,整体是正向描述和景点介绍，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__208502106,208502106,BJ20_02,颐和园,2025-04-11,5.0,提前网上订票不需要排队真的很棒 携程遥遥领先 我为了凑字数也是拼了 带着父母 提前网上购票不需要排队 父母都很开心,,评论整体为正向体验，表达了对网上订票免排队的满意，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__208530351,208530351,BJ20_02,颐和园,2025-04-12,5.0,向晚入颐和，日暮蕴情歌” 🪷总要逛逛老佛爷的后花园吧，吹了昆明湖的风，看了颐和园的景，感受了皇家气派。 🌝难怪慈禧喜欢住在园子里，真的非常惬意吖～ 🎫,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__208577021,208577021,BJ20_02,颐和园,2025-04-12,5.0,"冬天的时候我们参观了和园,湖面被冻了,开放溜冰,挺冷的,但宫殿还是很漂亮的。",,整体是中性描述游玩体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__208609829,208609829,BJ20_02,颐和园,2025-04-13,5.0,园子非常大，建议买游船票，可以看风景，少走很多路。门口还有几个另外花钱的景点不要去！！没什么好看的，进去绕一圈出来，门也是关的，破破烂烂。携程出票很快，满意,,评论整体为游玩建议和正向体验分享，提及的额外付费景点问题属于个人主观评价而非对景区治理问题的明确抱怨，携程出票为正面描述。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__208772334,208772334,BJ20_02,颐和园,2025-04-14,3.0,就看看环境吧，属于过目就忘，对我没留下什么深刻印象。趣味性为0 更没有服务。建议携程不要在这种无服务的景点加服务点评了哈哈哈哈哈哈,,评论主要表达个人感受（无深刻印象、趣味性低），并调侃携程的点评功能，没有明确抱怨具体的治理问题、摩擦或障碍。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__208833297,208833297,BJ20_02,颐和园,2025-04-15,5.0,嘿，颐和园之旅愉快吗？希望那里的美景如画，让你流连忘返，留下美好的回忆😊。,,评论是正向的祝愿和问候，没有表达任何抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_02__208923982,208923982,BJ20_02,颐和园,2025-04-16,4.0,颐和园作为皇家园林，景点众多，重点要看的是那些呢？1. 万寿堂，这是慈禧太后的寝宫。2.长廊，这里有彩画14000幅，它始建于乾隆年间，长728米，被收入吉尼斯世界纪录大全，3. 佛香阁，它是颐和园的主体建筑，高41米，八面三层四重檐。4. 石舫，中西结合的造型。5. 听鹂馆，原是慈禧看戏的地方，它是全国仅存的满汉全席的饭庄之一，是专门接待中央领导和外国贵宾的场所。6. 西堤，西湖的风景都装在了这里。7.排云殿，慈禧太后办公的场所。8. 苏州街，皇家的小商品市场。总之，颐和园的风景真的太美好啦，要细细地品味。,,评论内容为景点介绍和游玩建议，整体为正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
