experiment_name,available_after_lda_filter_n,sample_target_n,sample_actual_n,sample_rule,low_freq_min_token_freq,lda_min_token_count,sample_rank_within_scenic,slot_id,slot_rank,category_name,requested_name,requested_level,selected_name,selected_level,selected_from,selected_reason,poi_id,scenic_name,comment_id,review_time,rating,review_text,ip_location,tag_recommend,like_count,reply_count,image_count,user_identity,source_platform,crawl_time,page_index,page_order,source_file_name,source_total_raw_n,valid_time_rating_n,after_short_text_filter_n,text_char_len,rating_bucket,token_count,tokens_text,tokens_pipe,sample_quota_in_bucket,sample_rank_within_rating_bucket,review_id,official_scenic_id,row_key
experiment2_lda_ready,1873,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,275,BJ20_04,4,皇家文化类,圆明园遗址公园,5A,景山公园,4A,fallback,fallback_for_圆明园遗址公园,76610,景山公园,214842174,2025-06-17,5.0,老公园了，植被茂盛离故宫很近，登高能看见故宫整个全貌。,山东,,0,0,0,,携程,2026-04-21 20:42:12,28,276,景山公园.csv,2651,2651,2586,27,5,7,植被 茂盛 很近 登高 看见 整个 全貌,植被|茂盛|很近|登高|看见|整个|全貌,251,234,214842174,BJ20_04,BJ20_04__214842174
experiment2_lda_ready,1873,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,276,BJ20_04,4,皇家文化类,圆明园遗址公园,5A,景山公园,4A,fallback,fallback_for_圆明园遗址公园,76610,景山公园,215611586,2025-06-29,5.0,景山公园门票2元，票价低。如从故宫北门出来，马路对面正对着的就是景山公园，从地下通道过去即可入园，建议大家步行到山顶，可观故宫全貌。游完之后，可从公园东门（近邻北海公园东门）或西门出来，乘坐公交车可到北海及什刹海等景点，,北京,"万春亭,寿皇殿,崇祯自缢处,东配殿,御苑,万岁门,柿子林",1,0,0,,携程,2026-04-21 20:42:12,26,256,景山公园.csv,2651,2651,2586,110,5,26,门票 票价 北门 马路 对面 正对着 地下通道 过去 即可 入园 建议 大家 步行 山顶 可观 全貌 游完 之后 东门 北海公园 东门 西门 乘坐 公交车 北海 什刹海,门票|票价|北门|马路|对面|正对着|地下通道|过去|即可|入园|建议|大家|步行|山顶|可观|全貌|游完|之后|东门|北海公园|东门|西门|乘坐|公交车|北海|什刹海,251,235,215611586,BJ20_04,BJ20_04__215611586
experiment2_lda_ready,1873,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,277,BJ20_04,4,皇家文化类,圆明园遗址公园,5A,景山公园,4A,fallback,fallback_for_圆明园遗址公园,76610,景山公园,216213880,2025-07-07,3.0,不划算！不如自己去线下买只要几块钱一张，没必要要讲解。。。,江西,,0,0,1,,携程,2026-04-21 20:42:11,25,245,景山公园.csv,2651,2651,2586,29,3,8,不划算 不如 自己 只要 几块钱 一张 必要 讲解,不划算|不如|自己|只要|几块钱|一张|必要|讲解,6,5,216213880,BJ20_04,BJ20_04__216213880
experiment2_lda_ready,1873,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,278,BJ20_04,4,皇家文化类,圆明园遗址公园,5A,景山公园,4A,fallback,fallback_for_圆明园遗址公园,76610,景山公园,216567555,2025-07-11,4.0,"见面很容易。导游在旅游日期之前通过微信联系了我们,并提供了见面的详细信息。唯一的缺点是在此期间正在进行大量装修,夏季期间地点的人群。行程有点匆忙,有很多步行。",未知,,0,0,0,,携程,2026-04-21 20:42:11,24,238,景山公园.csv,2651,2651,2586,79,4,23,见面 容易 导游 日期 之前 通过 微信 联系 提供 见面 唯一 缺点 正在 进行 大量 装修 夏季 期间 地点 人群 行程 匆忙 步行,见面|容易|导游|日期|之前|通过|微信|联系|提供|见面|唯一|缺点|正在|进行|大量|装修|夏季|期间|地点|人群|行程|匆忙|步行,27,25,216567555,BJ20_04,BJ20_04__216567555
experiment2_lda_ready,1873,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,293,BJ20_04,4,皇家文化类,圆明园遗址公园,5A,景山公园,4A,fallback,fallback_for_圆明园遗址公园,76610,景山公园,646208158,2026-02-24,5.0,讲解专业有趣，学到了很多知识,四川,,0,0,0,,携程,2026-04-21 20:42:03,5,42,景山公园.csv,2651,2651,2586,14,5,5,讲解 专业 有趣 学到 知识,讲解|专业|有趣|学到|知识,251,248,646208158,BJ20_04,BJ20_04__646208158
experiment2_lda_ready,1873,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,294,BJ20_04,4,皇家文化类,圆明园遗址公园,5A,景山公园,4A,fallback,fallback_for_圆明园遗址公园,76610,景山公园,646717877,2026-02-25,4.0,景点不错，但是景区门口买门票只要2块还是4块钱，但是需要排队，携程门票贵点，但是不用排队，还可预约人员讲解,山东,,0,0,2,,携程,2026-04-21 20:42:03,5,41,景山公园.csv,2651,2651,2586,53,4,15,不错 门口 门票 只要 块钱 需要 排队 携程 门票 贵点 不用 排队 预约 人员 讲解,不错|门口|门票|只要|块钱|需要|排队|携程|门票|贵点|不用|排队|预约|人员|讲解,27,27,646717877,BJ20_04,BJ20_04__646717877
experiment2_lda_ready,1873,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,295,BJ20_04,4,皇家文化类,圆明园遗址公园,5A,景山公园,4A,fallback,fallback_for_圆明园遗址公园,76610,景山公园,656962272,2026-03-17,2.0,"这个所谓的英语导游不值得购买,门票入口只有2元人民币,音频指南只有5个简短的音频包,请省钱。",未知,,0,0,0,,携程,2026-04-21 20:42:03,3,28,景山公园.csv,2651,2651,2586,46,2,14,所谓 英语 导游 购买 门票 入口 只有 人民币 音频 指南 只有 简短 音频 省钱,所谓|英语|导游|购买|门票|入口|只有|人民币|音频|指南|只有|简短|音频|省钱,2,2,656962272,BJ20_04,BJ20_04__656962272
experiment2_lda_ready,1873,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,296,BJ20_04,4,皇家文化类,圆明园遗址公园,5A,景山公园,4A,fallback,fallback_for_圆明园遗址公园,76610,景山公园,657248138,2026-03-17,5.0,"公园很喜欢,但是门口2元,这里有导游,可是我们不懂英语,我们最好在现场买票",未知,,0,0,7,,携程,2026-04-21 20:42:03,3,26,景山公园.csv,2651,2651,2586,37,5,8,喜欢 门口 导游 可是 英语 最好 现场 买票,喜欢|门口|导游|可是|英语|最好|现场|买票,251,249,657248138,BJ20_04,BJ20_04__657248138
experiment2_lda_ready,1873,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,297,BJ20_04,4,皇家文化类,圆明园遗址公园,5A,景山公园,4A,fallback,fallback_for_圆明园遗址公园,76610,景山公园,662028214,2026-03-26,1.0,"队 我今天去了景山公园,但没有导游来见我们,我们自己参观了公园。请退还我全额,因为没有英语导游按照门票协议带我们四处走动。",未知,,0,0,0,,携程,2026-04-21 20:42:02,2,18,景山公园.csv,2651,2651,2586,61,1,11,今天 导游 自己 参观 退还 英语 导游 按照 门票 四处 走动,今天|导游|自己|参观|退还|英语|导游|按照|门票|四处|走动,14,14,662028214,BJ20_04,BJ20_04__662028214
experiment2_lda_ready,1873,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,298,BJ20_04,4,皇家文化类,圆明园遗址公园,5A,景山公园,4A,fallback,fallback_for_圆明园遗址公园,76610,景山公园,667344581,2026-04-03,5.0,景山公园位于北京的中轴线上。呃好像是最高处的那个亭子，可以俯瞰到故宫博物院，为北京中轴线上的最高点。,北京,,0,0,0,,携程,2026-04-21 20:42:02,2,13,景山公园.csv,2651,2651,2586,50,5,8,位于 中轴线 好像 最高处 亭子 俯瞰 中轴线 最高点,位于|中轴线|好像|最高处|亭子|俯瞰|中轴线|最高点,251,250,667344581,BJ20_04,BJ20_04__667344581
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,14,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,231452593,2025-11-03,5.0,虽然住在北京，多次路过但一直没进来过。这次进来发现还是值得看看，但也不是多么让人惊讶的那种。,北京,,0,0,0,,携程,2026-04-21 20:48:03,288,2878,恭王府.csv,2806,2806,2505,46,5,12,虽然 多次 路过 一直 进来 这次 进来 发现 看看 多么 惊讶 那种,虽然|多次|路过|一直|进来|这次|进来|发现|看看|多么|惊讶|那种,237,11,231452593,BJ20_05,BJ20_05__231452593
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,15,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,231405364,2025-11-03,5.0,王府离地铁站不远，小胡同，园子不大，比故宫御花园要好,广东,,0,0,0,,携程,2026-04-21 20:48:04,290,2893,恭王府.csv,2806,2806,2505,26,5,6,王府 地铁站 不远 胡同 园子 御花园,王府|地铁站|不远|胡同|园子|御花园,237,12,231405364,BJ20_05,BJ20_05__231405364
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,16,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,231372226,2025-11-03,5.0,恭王府，原是和珅住宅，被查抄后改为王府，走在王府内心生感慨，延续数千年的中华皇权之下，即使掌握巨大财富和权力的和珅，也是一道圣旨就被抄斩，同比英国大宪章王在法下，唏嘘不已。,浙江,,0,0,3,,携程,2026-04-21 20:48:04,290,2898,恭王府.csv,2806,2806,2505,86,5,21,和珅 住宅 改为 王府 王府 内心 感慨 延续 中华 皇权 之下 即使 掌握 巨大 财富 权力 和珅 一道 英国 唏嘘 不已,和珅|住宅|改为|王府|王府|内心|感慨|延续|中华|皇权|之下|即使|掌握|巨大|财富|权力|和珅|一道|英国|唏嘘|不已,237,13,231372226,BJ20_05,BJ20_05__231372226
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,17,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,231600426,2025-11-04,4.0,值得一游，增长对当时的历史和建筑的认识。,未知,,0,0,1,,携程,2026-04-21 20:48:02,286,2858,恭王府.csv,2806,2806,2505,20,4,6,一游 增长 当时 历史 建筑 认识,一游|增长|当时|历史|建筑|认识,43,2,231600426,BJ20_05,BJ20_05__231600426
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,18,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,231579972,2025-11-04,5.0,一座恭王府，半部清代史，相比故宫更值得看看,北京,,0,0,0,,携程,2026-04-21 20:48:03,287,2863,恭王府.csv,2806,2806,2505,21,5,5,一座 半部 清代 相比 看看,一座|半部|清代|相比|看看,237,14,231579972,BJ20_05,BJ20_05__231579972
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,19,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,231567393,2025-11-04,5.0,"那是秋天的落叶季节,花园非常美丽。与紫禁城相比,道路并不复杂,所以我认为即使是个人也很容易四处走走。",未知,,0,0,0,,携程,2026-04-21 20:48:03,287,2866,恭王府.csv,2806,2806,2505,50,5,15,秋天 落叶 季节 花园 美丽 紫禁城 相比 道路 复杂 认为 即使 个人 容易 四处 走走,秋天|落叶|季节|花园|美丽|紫禁城|相比|道路|复杂|认为|即使|个人|容易|四处|走走,237,15,231567393,BJ20_05,BJ20_05__231567393
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,33,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,232857808,2025-11-13,5.0,时隔多年再次来恭王府玩，景色依旧好，携程出票特别方便，值得推荐！,河南,,0,0,0,,携程,2026-04-21 20:47:54,268,2679,恭王府.csv,2806,2806,2505,32,5,7,再次 景色 依旧 携程 出票 方便 推荐,再次|景色|依旧|携程|出票|方便|推荐,237,25,232857808,BJ20_05,BJ20_05__232857808
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,34,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,232911988,2025-11-14,5.0,非常满意的一次体验，感受很多，了解历史,中国澳门,,0,0,0,,携程,2026-04-21 20:47:54,267,2669,恭王府.csv,2806,2806,2505,19,5,5,满意 体验 感受 了解 历史,满意|体验|感受|了解|历史,237,26,232911988,BJ20_05,BJ20_05__232911988
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,35,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,233109948,2025-11-15,5.0,恭王府真心值得专程一访！必看藏宝楼的99间半屋，探秘墙缝里藏过的万贯家财；打卡那座气派的西洋门，感受中式庭院里的西洋风情；最不能错过的，是亲手摸一摸乾隆御笔的“天下第一福”，把满满的福气稳稳接回家。建议一定要请位官方讲解，跟着走一趟才有意思——那些庭院深处的秘闻、和珅与恭亲王的过往，都藏在一砖一瓦里，听着故事逛，才算真的读懂了这座“半部清代史”的王府。,黑龙江,,0,0,5,,携程,2026-04-21 20:47:53,265,2644,恭王府.csv,2806,2806,2505,177,5,45,真心 专程 必看 藏宝 探秘 打卡 那座 气派 西洋 感受 中式 庭院 西洋 风情 不能 错过 亲手 一摸 乾隆 御笔 天下第一 满满的 福气 回家 建议 一定 官方 讲解 跟着 一趟 有意思 那些 庭院 深处 秘闻 和珅 恭亲王 过往 一砖一瓦 故事 读懂 这座 半部 清代 王府,真心|专程|必看|藏宝|探秘|打卡|那座|气派|西洋|感受|中式|庭院|西洋|风情|不能|错过|亲手|一摸|乾隆|御笔|天下第一|满满的|福气|回家|建议|一定|官方|讲解|跟着|一趟|有意思|那些|庭院|深处|秘闻|和珅|恭亲王|过往|一砖一瓦|故事|读懂|这座|半部|清代|王府,237,27,233109948,BJ20_05,BJ20_05__233109948
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,36,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,233067374,2025-11-15,5.0,今天去恭王府看过了，金丝楠木的家具还镶嵌满宝石，太奢侈了，比慈禧太后的家具还奢侈[捂脸],内蒙古,,0,0,2,,携程,2026-04-21 20:47:53,266,2651,恭王府.csv,2806,2806,2505,44,5,10,今天 看过 金丝 楠木 家具 镶嵌 奢侈 慈禧太后 家具 奢侈,今天|看过|金丝|楠木|家具|镶嵌|奢侈|慈禧太后|家具|奢侈,237,28,233067374,BJ20_05,BJ20_05__233067374
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,37,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,233227534,2025-11-16,5.0,秀才说讲解员红导，景区讲解专业、生动，并对游客整个游览过程中，拍照取景、行走安全都是细致入微，会推荐朋友游玩恭王府找秀才说红姐🥰🥰🥰,北京,,0,0,9,,携程,2026-04-21 20:47:52,264,2631,恭王府.csv,2806,2806,2505,66,5,18,秀才 讲解员 讲解 专业 生动 游客 整个 游览 过程 拍照 取景 行走 安全 细致入微 推荐 朋友 游玩 秀才,秀才|讲解员|讲解|专业|生动|游客|整个|游览|过程|拍照|取景|行走|安全|细致入微|推荐|朋友|游玩|秀才,237,29,233227534,BJ20_05,BJ20_05__233227534
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,38,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,233350510,2025-11-17,4.0,正所谓“一座恭王府，半部清朝史”，是一处值得去的地方。,宁夏,,0,0,0,,携程,2026-04-21 20:47:52,262,2613,恭王府.csv,2806,2806,2505,27,4,5,所谓 一座 半部 清朝 一处,所谓|一座|半部|清朝|一处,43,6,233350510,BJ20_05,BJ20_05__233350510
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,39,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,233449833,2025-11-17,5.0,富有历史意义的地方，可以预留时间来看看。,未知,,0,0,0,,携程,2026-04-21 20:47:51,260,2594,恭王府.csv,2806,2806,2505,20,5,6,富有 历史 意义 预留 时间 看看,富有|历史|意义|预留|时间|看看,237,30,233449833,BJ20_05,BJ20_05__233449833
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,53,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,234339029,2025-11-23,5.0,今天参观恭王府报名了京状元的讲解团，王导讲解耐心细致，幽默风趣，全程典故丰富，讲解细致耐心，路线规划合理，足迹遍布整个恭王府，随身携带图册补充讲解，内容非常专业，强烈推荐！,北京,,0,0,9,,携程,2026-04-21 20:47:44,247,2467,恭王府.csv,2806,2806,2505,86,5,28,今天 参观 报名 状元 讲解 王导 讲解 耐心 细致 幽默 风趣 全程 典故 丰富 讲解 细致 耐心 路线 规划 合理 足迹 随身携带 图册 补充 讲解 内容 专业 强烈推荐,今天|参观|报名|状元|讲解|王导|讲解|耐心|细致|幽默|风趣|全程|典故|丰富|讲解|细致|耐心|路线|规划|合理|足迹|随身携带|图册|补充|讲解|内容|专业|强烈推荐,237,42,234339029,BJ20_05,BJ20_05__234339029
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,54,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,234478693,2025-11-24,5.0,院子里的景观很好，趣味性也不错。从正门走到后门时间很长，到后门时看到后门不能通过，又走回去到正门，游览过程中没有什么椅子供游人休息，不够人性化,北京,,0,0,9,,携程,2026-04-21 20:47:44,246,2453,恭王府.csv,2806,2806,2505,71,5,23,院子 景观 趣味性 不错 正门 后门 时间 很长 后门 看到 后门 不能 通过 回去 正门 游览 过程 什么 椅子 游人 休息 不够 人性化,院子|景观|趣味性|不错|正门|后门|时间|很长|后门|看到|后门|不能|通过|回去|正门|游览|过程|什么|椅子|游人|休息|不够|人性化,237,43,234478693,BJ20_05,BJ20_05__234478693
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,55,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,234634191,2025-11-25,5.0,值得一游，尤其是跟导游，摸到了天下第一幅，福气满满呀！,辽宁,,0,0,2,,携程,2026-04-21 20:47:43,245,2442,恭王府.csv,2806,2806,2505,27,5,6,一游 尤其 导游 天下第一 福气 满满,一游|尤其|导游|天下第一|福气|满满,237,44,234634191,BJ20_05,BJ20_05__234634191
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,56,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,234732100,2025-11-26,1.0,推轮椅的朋友们不要来 全程需要过门槛 至少要七八个门槛才能走到后花园。这还不算你要各个房间的情况 后花园也只能到水边看看 剩下的推不过去。但是！ 你出来的时候一个门槛没有。就不能把出口也开放成入口嘛？除了看看王府布局 剩下的就都是架设手机讲稗闻野史的主播。气氛就像到了菜市场 远没有十年前安静惬意,北京,,0,0,0,,携程,2026-04-21 20:47:43,244,2431,恭王府.csv,2806,2806,2505,148,1,37,轮椅 朋友 不要 全程 需要 门槛 至少 门槛 才能 后花园 不算 各个 房间 情况 后花园 只能 水边 看看 剩下 过去 门槛 不能 出口 开放 入口 除了 看看 王府 布局 剩下 手机 野史 主播 气氛 十年 安静 惬意,轮椅|朋友|不要|全程|需要|门槛|至少|门槛|才能|后花园|不算|各个|房间|情况|后花园|只能|水边|看看|剩下|过去|门槛|不能|出口|开放|入口|除了|看看|王府|布局|剩下|手机|野史|主播|气氛|十年|安静|惬意,3,1,234732100,BJ20_05,BJ20_05__234732100
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,57,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,234788814,2025-11-26,5.0,第二次来逛了，秋天的恭王府更有韵味，秋风习习，落叶缤纷，天空作美，蓝天白云，听讲解，了解历史很有意思，拍照很出片，可以换装拍格格服。人比较多 去摸了康熙写的福字，很有创意的福字,天津,,0,0,7,,携程,2026-04-21 20:47:42,243,2422,恭王府.csv,2806,2806,2505,88,5,19,第二次 秋天 韵味 秋风 落叶 缤纷 天空 蓝天白云 讲解 了解 历史 有意思 拍照 出片 格格 康熙 福字 创意 福字,第二次|秋天|韵味|秋风|落叶|缤纷|天空|蓝天白云|讲解|了解|历史|有意思|拍照|出片|格格|康熙|福字|创意|福字,237,45,234788814,BJ20_05,BJ20_05__234788814
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,58,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,234875481,2025-11-27,4.0,还可以，除了人太多之外没毛病，很气派,北京,,0,0,0,,携程,2026-04-21 20:47:42,242,2417,恭王府.csv,2806,2806,2505,18,4,5,除了 人太多 之外 毛病 气派,除了|人太多|之外|毛病|气派,43,8,234875481,BJ20_05,BJ20_05__234875481
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,74,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,237074979,2025-12-08,5.0,非常值得去参观学习!了解历史，传承历史,海南,,0,0,1,,携程,2026-04-21 20:47:34,225,2248,恭王府.csv,2806,2806,2505,19,5,6,参观 学习 了解 历史 传承 历史,参观|学习|了解|历史|传承|历史,237,58,237074979,BJ20_05,BJ20_05__237074979
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,75,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,237593903,2025-12-09,3.0,"我喜欢美丽的花园和传统建筑。外国游客需要在前台交换门票,所以进去需要一些额外的时间,但这次访问绝对值得。",未知,,0,0,2,,携程,2026-04-21 20:47:34,224,2231,恭王府.csv,2806,2806,2505,52,3,16,喜欢 美丽 花园 传统 建筑 外国游客 需要 前台 交换 门票 需要 额外 时间 这次 访问 绝对,喜欢|美丽|花园|传统|建筑|外国游客|需要|前台|交换|门票|需要|额外|时间|这次|访问|绝对,14,4,237593903,BJ20_05,BJ20_05__237593903
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,76,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,237547416,2025-12-09,4.0,看到恭王府的三绝，和珅真是厉害呀,辽宁,,0,0,2,,携程,2026-04-21 20:47:34,224,2234,恭王府.csv,2806,2806,2505,16,4,5,看到 三绝 和珅 真是 厉害,看到|三绝|和珅|真是|厉害,43,12,237547416,BJ20_05,BJ20_05__237547416
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,77,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,237590235,2025-12-09,5.0,不错，挺有意思的，原来还珠格格的取景地,安徽,,0,0,5,,携程,2026-04-21 20:47:34,224,2233,恭王府.csv,2806,2806,2505,19,5,5,不错 有意思 原来 还珠格格 取景,不错|有意思|原来|还珠格格|取景,237,59,237590235,BJ20_05,BJ20_05__237590235
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,78,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,237514950,2025-12-09,5.0,能看到当时的生活环境，家具什么都在，这个感受很好。故宫只能看外观，这里却能看到内景，这个挺好的,天津,,0,0,0,,携程,2026-04-21 20:47:34,224,2238,恭王府.csv,2806,2806,2505,47,5,10,看到 当时 生活 环境 家具 什么 感受 只能 外观 看到,看到|当时|生活|环境|家具|什么|感受|只能|外观|看到,237,60,237514950,BJ20_05,BJ20_05__237514950
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,92,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,239178157,2025-12-18,5.0,秀才说江尚仪服务热情讲解专业，初冬的王府游客不多，听了江导讲解欣赏了古建，了解了历史，心旷神怡，还为一家人沾了满满的福气！不虚此行，推荐秀才说！,北京,,0,0,3,,携程,2026-04-21 20:47:29,213,2121,恭王府.csv,2806,2806,2505,72,5,23,秀才 说江 尚仪 服务 热情 讲解 专业 初冬 王府 游客 江导 讲解 欣赏 古建 了解 历史 心旷神怡 一家人 满满的 福气 不虚此行 推荐 秀才,秀才|说江|尚仪|服务|热情|讲解|专业|初冬|王府|游客|江导|讲解|欣赏|古建|了解|历史|心旷神怡|一家人|满满的|福气|不虚此行|推荐|秀才,237,71,239178157,BJ20_05,BJ20_05__239178157
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,93,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,239465689,2025-12-19,5.0,很美 文物很多。导游很好。秀才说 刘红导游 讲解很详细，很有耐心，人很友善,未知,,0,0,0,,携程,2026-04-21 20:47:27,210,2097,恭王府.csv,2806,2806,2505,37,5,9,文物 导游 秀才 刘红 导游 讲解 详细 耐心 友善,文物|导游|秀才|刘红|导游|讲解|详细|耐心|友善,237,72,239465689,BJ20_05,BJ20_05__239465689
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,94,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,239451381,2025-12-19,5.0,"冬天是参观的好时机,因为没有人群。享受街头美食和王子宫的历史豪宅。在那里花了大约3个小时。车站是北海贝站,步行5分钟到豪宅",未知,,0,0,9,,携程,2026-04-21 20:47:28,211,2101,恭王府.csv,2806,2806,2505,61,5,15,冬天 参观 好时机 人群 享受 美食 历史 豪宅 大约 小时 车站 北海 步行 分钟 豪宅,冬天|参观|好时机|人群|享受|美食|历史|豪宅|大约|小时|车站|北海|步行|分钟|豪宅,237,73,239451381,BJ20_05,BJ20_05__239451381
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,95,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,240122394,2025-12-20,5.0,非常好，太美了，下午3点多去的，人不多，一定要有讲解，不然走马观花。,北京,,0,0,3,,携程,2026-04-21 20:47:26,208,2079,恭王府.csv,2806,2806,2505,34,5,8,太美 下午 点多 人不多 一定 讲解 不然 走马观花,太美|下午|点多|人不多|一定|讲解|不然|走马观花,237,74,240122394,BJ20_05,BJ20_05__240122394
experiment2_lda_ready,799,300,300,rating_stratified_time_sorted_evenly_spaced,5,5,96,BJ20_05,5,皇家文化类,恭王府,5A,恭王府,5A,primary,requested_target_valid,76613,恭王府,239885402,2025-12-20,5.0,冲着和珅的故居去的，中国北方家庭园林佳作，福寿禄寓意浓厚，感觉园林要比王府更有看头！,山东,,0,0,0,,携程,2026-04-21 20:47:27,209,2085,恭王府.csv,2806,2806,2505,42,5,11,冲着 和珅 故居 北方 家庭 园林 寓意 浓厚 园林 王府 看头,冲着|和珅|故居|北方|家庭|园林|寓意|浓厚|园林|王府|看头,237,75,239885402,BJ20_05,BJ20_05__239885402
